date,model,y_true_vol_1m,y_pred_vol_1m,y_pred_var_95_1m,split_id
2020-06-18,LSTM,0.017565174416965548,0.014026645570993423,0.023073831964284183,5
2020-06-19,LSTM,0.017566982876191958,0.015550924465060234,0.025581270745024084,5
2020-06-22,LSTM,0.017068240173613428,0.017581351101398468,0.02892132256180048,5
2020-06-23,LSTM,0.01598587333583328,0.01798580214381218,0.029586644526571036,5
2020-06-24,LSTM,0.01599965971769667,0.016789928078651428,0.0276194316893816,5
2020-06-25,LSTM,0.014495455703609168,0.013467039912939072,0.022153280656784773,5
2020-06-26,LSTM,0.014242029948829647,0.014547022059559822,0.02392985128797591,5
2020-06-29,LSTM,0.01631311978110461,0.015591222792863846,0.025647561494261027,5
2020-06-30,LSTM,0.017581444082164745,0.017589019611477852,0.028933937260881067,5
2020-07-01,LSTM,0.01762623544316168,0.017684560269117355,0.02909110164269805,5
2020-07-02,LSTM,0.018367630636241965,0.018738538026809692,0.030824895054101943,5
2020-07-03,LSTM,0.020710203625941656,0.020172083750367165,0.03318307776935399,5
2020-07-06,LSTM,0.02102819471925408,0.021116023883223534,0.034735859287902716,5
2020-07-07,LSTM,0.020816267948524512,0.02214808203279972,0.03643359494395554,5
2020-07-08,LSTM,0.02018465850831476,0.022717492654919624,0.03737027541734278,5
2020-07-09,LSTM,0.020003344859901004,0.023144137114286423,0.03807210555300117,5
2020-07-10,LSTM,0.02144180390681659,0.022399649024009705,0.03684742264449596,5
2020-07-13,LSTM,0.022230410282224188,0.02324964664876461,0.03824566873721778,5
2020-07-14,LSTM,0.022257679912961875,0.023295026272535324,0.03832031821832061,5
2020-07-15,LSTM,0.022106128548985516,0.022160712629556656,0.0364543722756207,5
2020-07-16,LSTM,0.02208308420580504,0.021991482004523277,0.03617598789744079,5
2020-07-17,LSTM,0.021746478516707423,0.02098279818892479,0.03451670302078128,5
2020-07-20,LSTM,0.02158046338500589,0.019809439778327942,0.03258652843534946,5
2020-07-21,LSTM,0.02198165712641513,0.019011037424206734,0.03127315656282008,5
2020-07-22,LSTM,0.023900665156260582,0.019569631665945053,0.03219204409047961,5
2020-07-23,LSTM,0.023869882056127917,0.018740473315119743,0.03082807860337198,5
2020-07-24,LSTM,0.0250149143464846,0.017872367054224014,0.029400043804198504,5
2020-07-27,LSTM,0.024670155348996466,0.01729215309023857,0.02844559183344245,5
2020-07-28,LSTM,0.02285695304926476,0.01653813011944294,0.027205224046483636,5
2020-07-29,LSTM,0.0223495748822504,0.015159476548433304,0.024937338922172786,5
2020-07-30,LSTM,0.021848070467023542,0.014941208064556122,0.02457828726619482,5
2020-07-31,LSTM,0.02212641346593834,0.013231804594397545,0.02176631855778396,5
2020-08-03,LSTM,0.02059261895087644,0.01309937797486782,0.021548476768657565,5
2020-08-04,LSTM,0.020561638864682933,0.01415405422449112,0.02328341919928789,5
2020-08-05,LSTM,0.02130208608629243,0.014552239328622818,0.023938433695584536,5
2020-08-06,LSTM,0.02072545001017128,0.014660093933343887,0.024115854520350696,5
2020-08-07,LSTM,0.02072236937201078,0.013304641470313072,0.021886135218665004,5
2020-08-10,LSTM,0.01909865310921014,0.011797726154327393,0.019407259523868563,5
2020-08-11,LSTM,0.019224590163083078,0.01237657479941845,0.02035946554504335,5
2020-08-12,LSTM,0.01944373061023547,0.012111164629459381,0.019922865815460683,5
2020-08-13,LSTM,0.01889572399980327,0.013236824423074722,0.02177457617595792,5
2020-08-14,LSTM,0.01886160882196083,0.012993063777685165,0.0213735899142921,5
2020-08-17,LSTM,0.018754694658541373,0.012884370982646942,0.02119479026645422,5
2020-08-18,LSTM,0.01876431819894338,0.0135886799544096,0.02235337852500379,5
2020-08-19,LSTM,0.017887892168671194,0.013828448951244354,0.022747798524796962,5
2020-08-20,LSTM,0.016173619732941326,0.013031689450144768,0.02143712914548814,5
2020-08-21,LSTM,0.015955305504137988,0.01315215416252613,0.021635293597355484,5
2020-08-24,LSTM,0.016028644332920255,0.01380942016839981,0.022716496177017688,5
2020-08-25,LSTM,0.01677977444635591,0.01540004089474678,0.025333067271858453,5
2020-08-26,LSTM,0.01672519756518219,0.017441634088754654,0.028691488076001408,5
2020-08-27,LSTM,0.01678838643053389,0.018931392580270767,0.03114214079454541,5
2020-08-28,LSTM,0.01694083769230244,0.019207317382097244,0.03159603709354997,5
2020-08-31,LSTM,0.01486215757203443,0.01944894716143608,0.031993518080562354,5
2020-09-01,LSTM,0.015970319086361033,0.02038419619202614,0.033532002735883,5
2020-09-02,LSTM,0.015971647924689428,0.02035154215991497,0.033478286853060125,5
2020-09-03,LSTM,0.01500552833206347,0.0190504752099514,0.03133803172037006,5
2020-09-04,LSTM,0.015098111541361224,0.019872043281793594,0.032689511198550465,5
2020-09-07,LSTM,0.01648129258858256,0.01899641379714012,0.0312491006962955,5
2020-09-08,LSTM,0.017067299315848085,0.019861329346895218,0.03267188677564263,5
2020-09-09,LSTM,0.016751221170040007,0.017762303352355957,0.029218989014625548,5
2020-09-10,LSTM,0.016437335743518116,0.01875443011522293,0.03085103753954172,5
2020-09-11,LSTM,0.016942207666167778,0.018866676837205887,0.031035683397203685,5
2020-09-14,LSTM,0.016860803575994208,0.01910235919058323,0.03142338086850941,5
2020-09-15,LSTM,0.017734436972178552,0.019387472420930862,0.031892392132431266,5
2020-09-16,LSTM,0.01766010646469028,0.02071782946586609,0.034080829471349716,5
2020-09-17,LSTM,0.017604410320989528,0.023169664666056633,0.03811409837566316,5
2020-09-18,LSTM,0.01710054957134452,0.024652104824781418,0.040552712436765434,5
2020-09-21,LSTM,0.017840730945171784,0.02368675172328949,0.03896470658481121,5
2020-09-22,LSTM,0.017372135880433317,0.021709566935896873,0.035712237609550355,5
2020-09-23,LSTM,0.01651622426093401,0.021333597600460052,0.03509376805275679,5
2020-09-24,LSTM,0.016242044866851706,0.022093649953603745,0.03634405417367816,5
2020-09-25,LSTM,0.016380461817864955,0.02297716960310936,0.0377974439971149,5
2020-09-28,LSTM,0.016392877798712353,0.023101292550563812,0.03800162624567747,5
2020-09-29,LSTM,0.016308215205838115,0.023634888231754303,0.03887939114123583,5
2020-09-30,LSTM,0.015776420337446913,0.023490890860557556,0.03864251546561718,5
2020-10-01,LSTM,0.016840993550916162,0.024125346913933754,0.03968619567342103,5
2020-10-02,LSTM,0.016976135120570092,0.02351972833275795,0.03868995310738683,5
2020-10-05,LSTM,0.0168899545545136,0.021979253739118576,0.03615587240085006,5
2020-10-06,LSTM,0.01889688261474913,0.023048318922519684,0.03791448462754488,5
2020-10-07,LSTM,0.01847314508010963,0.0232117660343647,0.038183355126529935,5
2020-10-08,LSTM,0.019700936692478743,0.022059347480535507,0.03628762660548091,5
2020-10-09,LSTM,0.020637546173375317,0.021504739299416542,0.03537529614754021,5
2020-10-12,LSTM,0.021094976049613842,0.020477455109357834,0.03368541365489364,5
2020-10-13,LSTM,0.021108701985638297,0.01960759237408638,0.0322544894553721,5
2020-10-14,LSTM,0.02036773921758284,0.02033657394349575,0.03345366413705051,5
2020-10-15,LSTM,0.020447495033624936,0.021651651710271835,0.03561696706339717,5
2020-10-16,LSTM,0.02037855393078453,0.02187011018395424,0.03597633125260472,5
2020-10-19,LSTM,0.020388144599546913,0.021346116438508034,0.035114361541345715,5
2020-10-20,LSTM,0.019959085977445067,0.021357718855142593,0.03513344751670957,5
2020-10-21,LSTM,0.019373794143885088,0.02108648419380188,0.03468726649880409,5
2020-10-22,LSTM,0.019331212177612158,0.019192703068256378,0.031571996547281746,5
2020-10-23,LSTM,0.019011636219572803,0.01789487525820732,0.029437069799751043,5
2020-10-26,LSTM,0.01892599586006352,0.015829216688871384,0.026039061453193426,5
2020-10-27,LSTM,0.01920141775964954,0.014190688729286194,0.023343682959675788,5
2020-10-28,LSTM,0.01905370732753691,0.014501966536045074,0.023855734951794147,5
2020-10-29,LSTM,0.018713881513616373,0.012934572994709015,0.02127737257629633,5
2020-10-30,LSTM,0.01774055079099311,0.012786095961928368,0.021033127857372165,5
2020-11-02,LSTM,0.01765411792605221,0.013666950166225433,0.022482133023440837,5
2020-11-03,LSTM,0.020300540464525403,0.016119778156280518,0.026517035067081453,5
2020-11-04,LSTM,0.018359238800938486,0.017272917553782463,0.028413949375972154,5
2020-11-05,LSTM,0.017917601948976986,0.017305955290794373,0.02846829645335674,5
2020-11-06,LSTM,0.017272377751964718,0.017440591007471085,0.028689772207289934,5
2020-11-09,LSTM,0.016482271566937788,0.01719639077782631,0.02828806282952428,5
2020-11-10,LSTM,0.015107280348110404,0.019050978124141693,0.031338859014213086,5
2020-11-11,LSTM,0.015476637152245464,0.020317353308200836,0.03342204619199038,5
2020-11-12,LSTM,0.015377375276426847,0.020336724817752838,0.03345391232520342,5
2020-11-13,LSTM,0.015542303139654675,0.020155511796474457,0.03315581690520048,5
2020-11-16,LSTM,0.015365558940067983,0.01891517825424671,0.03111546822823584,5
2020-11-17,LSTM,0.015384385139151665,0.018646251410245895,0.030673083569854497,5
2020-11-18,LSTM,0.0155641595280093,0.018136952072381973,0.029835286159068348,5
2020-11-19,LSTM,0.01574773728427845,0.018272550776600838,0.030058346027508377,5
