split_id,model,feature,importance_rmse_increase,importance_rmse_std,baseline_rmse,n_repeats
8,LSTM,US10Y,0.00024913453264541267,4.228980199117528e-05,0.017190180640120633,5
8,LSTM,EU10Y,4.067355680204485e-05,2.5619393302855836e-05,0.017190180640120633,5
8,LSTM,spread_10y,-1.3032267929855707e-05,9.57435138293312e-06,0.017190180640120633,5
9,LSTM,ret_eurusd,0.0002812521730766484,2.725772988115093e-05,0.00924348137651242,5
9,LSTM,vol_21,-0.00011385699437474542,2.1325960982508884e-05,0.00924348137651242,5
9,LSTM,ma_ratio_21,-0.00014854117747063294,4.252478957939377e-05,0.00924348137651242,5
9,LSTM,momentum_21,-0.00026979638319722665,2.2122316705721855e-05,0.00924348137651242,5
9,LSTM,ret_vix,3.990048446576161e-06,3.274912641077415e-05,0.00924348137651242,5
9,LSTM,ret_dxy,0.00024733590221167473,2.5257235989909687e-05,0.00924348137651242,5
9,LSTM,ret_wti,1.3408413926427679e-05,1.0468113453807066e-05,0.00924348137651242,5
9,LSTM,US10Y,-7.75399255945948e-05,9.536781709799779e-06,0.00924348137651242,5
9,LSTM,EU10Y,-5.588530346447053e-05,1.920027202496622e-05,0.00924348137651242,5
9,LSTM,spread_10y,-0.00020036799272547047,3.03133572223573e-05,0.00924348137651242,5
10,LSTM,ret_eurusd,7.450627726821816e-05,2.1054297585995466e-05,0.007406543078347309,5
10,LSTM,vol_21,0.0019386421015599286,0.00021605023258099322,0.007406543078347309,5
10,LSTM,ma_ratio_21,5.8346940738880634e-05,3.8721376918807205e-05,0.007406543078347309,5
10,LSTM,momentum_21,-0.0002017243717239464,7.359362840425258e-05,0.007406543078347309,5
10,LSTM,ret_vix,0.00021168137571546674,7.719852217992634e-05,0.007406543078347309,5
10,LSTM,ret_dxy,2.4938654531536132e-05,3.210799289300252e-05,0.007406543078347309,5
10,LSTM,ret_wti,4.321647731466566e-05,6.519743890433806e-06,0.007406543078347309,5
10,LSTM,US10Y,1.7494572787029456e-06,9.824486918934996e-06,0.007406543078347309,5
10,LSTM,EU10Y,3.580589807932327e-05,5.920328822159778e-06,0.007406543078347309,5
10,LSTM,spread_10y,8.75114574767081e-05,1.1261641238970174e-05,0.007406543078347309,5
